date,equity
2019-09-04,5684147.500000016
2019-09-05,5684391.250000016
2019-09-06,5686848.750000016
2019-09-09,5686848.750000016
2019-09-11,5686848.750000016
2019-09-12,5796057.500000014
2019-09-13,5709940.000000014
2019-09-16,5709940.000000014
2019-09-17,5596330.000000015
2019-09-18,5673683.750000015
2019-09-19,5670287.500000015
2019-09-20,5414057.500000014
2019-09-23,5397757.500000014
2019-09-24,5562907.500000014
2019-09-25,5637607.500000014
2019-09-26,5644832.500000014
2019-09-27,5641077.500000013
2019-09-30,5597540.000000013
2019-10-01,5603267.500000013
2019-10-03,5605562.500000013
2019-10-04,5643971.250000013
2019-10-07,5817671.250000013
2019-10-09,5768853.750000013
2019-10-10,5762947.500000013
2019-10-11,5754135.000000013
2019-10-14,5754135.000000013
2019-10-15,5754135.000000013
2019-10-16,5754135.000000013
2019-10-17,5754135.000000013
2019-10-18,5754135.000000013
2019-10-22,5839125.000000013
2019-10-23,5838337.500000013
2019-10-24,5912395.000000013
2019-10-25,5911885.000000013
2019-10-29,5911885.000000013
2019-10-30,5909022.500000013
2019-10-31,5909022.500000013
2019-11-01,5955052.500000013
2019-11-04,5955052.500000013
2019-11-05,5964362.500000013
2019-11-06,5942380.000000014
2019-11-07,5942380.000000014
2019-11-08,6004962.500000014
2019-11-11,6004697.500000014
2019-11-13,5998662.500000013
2019-11-14,5997080.000000013
2019-11-15,5972122.500000013
2019-11-18,5972775.000000012
2019-11-19,5949145.000000012
2019-11-20,5949145.000000012
2019-11-21,5961880.000000012
2019-11-22,5945282.500000012
2019-11-25,5830151.250000012
2019-11-26,5827447.500000012
2019-11-27,5824297.500000012
2019-11-28,5824297.500000012
2019-11-29,5808367.500000011
2019-12-02,5820957.50000001
2019-12-03,5820957.50000001
2019-12-04,5824432.50000001
2019-12-05,5822572.50000001
2019-12-06,5775560.00000001
2019-12-09,5803875.00000001
2019-12-10,5791770.00000001
2019-12-11,5791770.00000001
2019-12-12,5803391.250000011
2019-12-13,5803391.250000011
2019-12-16,5838821.250000012
2019-12-17,5824940.000000012
2019-12-18,5824940.000000012
2019-12-19,5824940.000000012
2019-12-20,5824940.000000012
2019-12-23,5852273.750000012
2019-12-24,5888753.750000012
2019-12-26,5877902.500000012
2019-12-27,5870152.500000012
2019-12-30,5871408.750000012
2019-12-31,5812140.000000013
2020-01-01,5811437.500000013
2020-01-02,5792326.250000013
2020-01-03,5768681.250000012
2020-01-06,5659965.000000012
2020-01-07,5644990.000000012
2020-01-08,5635330.000000012
2020-01-09,5616543.750000012
2020-01-10,5628116.250000012
2020-01-13,5628116.250000012
2020-01-14,5628116.250000012
2020-01-15,5672706.250000012
2020-01-16,5672401.250000012
2020-01-17,5671850.000000012
2020-01-20,5665606.250000012
2020-01-21,5665606.250000012
2020-01-22,5678738.750000012
2020-01-23,5684263.750000012
2020-01-24,5666595.000000012
2020-01-27,5589536.250000012
2020-01-28,5587956.250000012
2020-01-29,5585331.250000012
2020-01-30,5552536.250000012
2020-01-31,5552536.250000012
2020-02-03,5539826.250000012
2020-02-04,5519670.000000012
2020-02-05,5519670.000000012
2020-02-06,5519670.000000012
2020-02-07,5586672.500000012
2020-02-10,5585001.250000012
2020-02-11,5583807.500000012
2020-02-12,5620805.000000012
2020-02-13,5644186.250000012
2020-02-14,5647226.250000012
2020-02-17,5647226.250000012
2020-02-18,5645893.750000012
2020-02-19,5634013.750000012
2020-02-20,5610362.500000012
2020-02-24,5518505.000000012
2020-02-25,5518505.000000012
2020-02-26,5558740.000000012
2020-02-27,5558740.000000012
2020-02-28,5515585.000000012
2020-03-02,5515585.000000012
2020-03-03,5515585.000000012
2020-03-04,5515585.000000012
2020-03-05,5515585.000000012
2020-03-06,5515585.000000012
2020-03-09,5515585.000000012
2020-03-11,5515585.000000012
2020-03-12,5515585.000000012
2020-03-13,5515585.000000012
2020-03-16,5515585.000000012
2020-03-17,5515585.000000012
2020-03-18,5515585.000000012
2020-03-19,5515585.000000012
2020-03-20,5515585.000000012
2020-03-23,5515585.000000012
2020-03-24,5515585.000000012
2020-03-25,5515585.000000012
2020-03-26,5515585.000000012
2020-03-27,5515585.000000012
2020-03-30,5515585.000000012
2020-03-31,5515585.000000012
2020-04-01,5515585.000000012
2020-04-03,5515585.000000012
2020-04-07,5515585.000000012
2020-04-08,5515585.000000012
2020-04-09,5515585.000000012
2020-04-13,5515585.000000012
2020-04-15,5515585.000000012
2020-04-16,5515585.000000012
2020-04-17,5515585.000000012
2020-04-20,5515585.000000012
2020-04-21,5515585.000000012
2020-04-22,5515585.000000012
2020-04-23,5515585.000000012
2020-04-24,5515585.000000012
2020-04-27,5515585.000000012
2020-04-28,5515585.000000012
2020-04-29,5515585.000000012
2020-04-30,5515585.000000012
2020-05-04,5515585.000000012
2020-05-05,5515585.000000012
2020-05-06,5515585.000000012
2020-05-07,5515585.000000012
2020-05-08,5515585.000000012
2020-05-11,5515585.000000012
2020-05-12,5515585.000000012
2020-05-13,5515585.000000012
2020-05-14,5515585.000000012
2020-05-15,5515585.000000012
2020-05-18,5515585.000000012
2020-05-19,5515585.000000012
2020-05-20,5515585.000000012
2020-05-21,5515585.000000012
2020-05-22,5515585.000000012
2020-05-26,5515585.000000012
2020-05-27,5515585.000000012
2020-05-28,5515585.000000012
2020-05-29,5515585.000000012
2020-06-01,5515585.000000012
2020-06-02,5515585.000000012
2020-06-03,5515585.000000012
2020-06-04,5515585.000000012
2020-06-05,5515585.000000012
2020-06-08,5515585.000000012
2020-06-09,5515585.000000012
2020-06-10,5515585.000000012
2020-06-11,5515585.000000012
2020-06-12,5515585.000000012
2020-06-15,5515585.000000012
2020-06-16,5515585.000000012
2020-06-17,5515585.000000012
2020-06-18,5515585.000000012
2020-06-19,5515585.000000012
2020-06-22,5515585.000000012
2020-06-23,5515585.000000012
2020-06-24,5515585.000000012
2020-06-25,5515585.000000012
2020-06-26,5515585.000000012
2020-06-29,5515585.000000012
2020-06-30,5515585.000000012
2020-07-01,5515585.000000012
2020-07-02,5515585.000000012
2020-07-03,5515585.000000012
2020-07-06,5515585.000000012
2020-07-07,5515585.000000012
2020-07-08,5515585.000000012
2020-07-09,5515585.000000012
2020-07-10,5515585.000000012
2020-07-13,5515585.000000012
2020-07-14,5515585.000000012
2020-07-15,5515585.000000012
2020-07-16,5515585.000000012
2020-07-17,5515585.000000012
2020-07-20,5515585.000000012
2020-07-21,5515585.000000012
2020-07-22,5515585.000000012
2020-07-23,5515585.000000012
2020-07-24,5515585.000000012
2020-07-27,5515585.000000012
2020-07-28,5515585.000000012
2020-07-29,5515585.000000012
2020-07-30,5515585.000000012
2020-07-31,5515585.000000012
2020-08-03,5515585.000000012
2020-08-04,5515585.000000012
2020-08-05,5515585.000000012
2020-08-06,5515585.000000012
2020-08-07,5515585.000000012
2020-08-10,5515585.000000012
2020-08-11,5515585.000000012
2020-08-12,5515585.000000012
2020-08-13,5515982.500000012
2020-08-14,5515982.500000012
2020-08-17,5512547.500000012
2020-08-18,5512547.500000012
2020-08-19,5512547.500000012
2020-08-20,5512547.500000012
2020-08-21,5509577.500000012
2020-08-24,5509577.500000012
2020-08-25,5509577.500000012
2020-08-26,5509577.500000012
2020-08-27,5509577.500000012
2020-08-28,5509577.500000012
2020-08-31,5509577.500000012
2020-09-01,5509577.500000012
2020-09-02,5509577.500000012
2020-09-03,5509577.500000012
2020-09-04,5509577.500000012
2020-09-07,5509577.500000012
2020-09-08,5509577.500000012
2020-09-09,5509577.500000012
2020-09-10,5511532.500000012
2020-09-11,5511532.500000012
2020-09-14,5511532.500000012
2020-09-15,5511532.500000012
2020-09-16,5511532.500000012
2020-09-17,5511532.500000012
2020-09-18,5511532.500000012
2020-09-21,5511532.500000012
2020-09-22,5511532.500000012
2020-09-23,5511532.500000012
2020-09-24,5511532.500000012
2020-09-25,5511532.500000012
2020-09-28,5511532.500000012
2020-09-29,5511532.500000012
2020-09-30,5511532.500000012
2020-10-01,5511532.500000012
2020-10-05,5511532.500000012
2020-10-06,5511532.500000012
2020-10-07,5511532.500000012
2020-10-08,5511532.500000012
2020-10-09,5511532.500000012
2020-10-12,5511532.500000012
2020-10-13,5511532.500000012
2020-10-14,5511532.500000012
2020-10-15,5511532.500000012
2020-10-16,5511532.500000012
2020-10-19,5511532.500000012
2020-10-20,5511532.500000012
2020-10-21,5511532.500000012
2020-10-22,5511532.500000012
2020-10-23,5511532.500000012
2020-10-26,5511532.500000012
2020-10-27,5511532.500000012
2020-10-28,5511532.500000012
2020-10-29,5511532.500000012
2020-10-30,5511532.500000012
2020-11-02,5511532.500000012
2020-11-03,5511532.500000012
2020-11-04,5511532.500000012
2020-11-05,5511532.500000012
2020-11-06,5511532.500000012
2020-11-09,5511532.500000012
2020-11-10,5511532.500000012
2020-11-11,5511532.500000012
2020-11-12,5511532.500000012
2020-11-13,5511532.500000012
2020-11-17,5511532.500000012
2020-11-18,5511532.500000012
2020-11-19,5511532.500000012
2020-11-20,5509348.750000012
2020-11-23,5509348.750000012
2020-11-24,5509348.750000012
2020-11-25,5509348.750000012
2020-11-26,5509348.750000012
2020-11-27,5509348.750000012
2020-12-01,5505846.250000012
2020-12-02,5505846.250000012
2020-12-03,5505846.250000012
2020-12-04,5505846.250000012
2020-12-07,5505846.250000012
2020-12-08,5505846.250000012
2020-12-09,5505846.250000012
2020-12-10,5505846.250000012
2020-12-11,5504957.500000012
2020-12-14,5504957.500000012
2020-12-15,5504957.500000012
2020-12-16,5504957.500000012
2020-12-17,5504957.500000012
2020-12-18,5504957.500000012
2020-12-21,5504957.500000012
2020-12-22,5504957.500000012
2020-12-23,5504957.500000012
2020-12-24,5504957.500000012
2020-12-28,5504957.500000012
2020-12-29,5504957.500000012
2020-12-30,5504957.500000012
2020-12-31,5504957.500000012
2021-01-01,5504038.750000012
2021-01-04,5504038.750000012
2021-01-05,5504038.750000012
2021-01-06,5619013.750000012
2021-01-07,5619236.250000012
2021-01-08,5619236.250000012
2021-01-11,5619236.250000012
2021-01-12,5619236.250000012
2021-01-13,5619236.250000012
2021-01-14,5619236.250000012
2021-01-15,5806076.250000012
2021-01-18,5806076.250000012
2021-01-19,5806076.250000012
2021-01-20,5806076.250000012
2021-01-21,5806076.250000012
2021-01-22,5806076.250000012
2021-01-25,5811586.250000012
2021-01-27,5811586.250000012
2021-01-28,5811586.250000012
2021-01-29,5811586.250000012
2021-02-01,5811586.250000012
2021-02-02,5811586.250000012
2021-02-03,5811586.250000012
2021-02-04,5811586.250000012
2021-02-05,5811586.250000012
2021-02-08,5811586.250000012
2021-02-09,5811586.250000012
2021-02-10,5811586.250000012
2021-02-11,5811586.250000012
2021-02-12,5811586.250000012
2021-02-15,5811586.250000012
2021-02-16,5810711.250000012
2021-02-17,5739265.000000011
2021-02-18,5737016.250000011
2021-02-19,5740446.250000011
2021-02-22,6113686.25000001
2021-02-23,6113686.25000001
2021-02-24,6113686.25000001
2021-02-25,6113686.25000001
2021-02-26,6113686.25000001
2021-03-01,6113686.25000001
2021-03-02,6113686.25000001
2021-03-03,6113686.25000001
2021-03-04,6113686.25000001
2021-03-05,6113686.25000001
2021-03-08,6113686.25000001
2021-03-09,6113686.25000001
2021-03-10,6113686.25000001
2021-03-12,6113686.25000001
2021-03-15,6113686.25000001
2021-03-16,6113686.25000001
2021-03-17,6113686.25000001
2021-03-18,6113686.25000001
2021-03-19,6113686.25000001
2021-03-22,6113686.25000001
2021-03-23,6113686.25000001
2021-03-24,6113686.25000001
2021-03-25,6113686.25000001
2021-03-26,6113686.25000001
2021-03-30,6113686.25000001
2021-03-31,6113686.25000001
2021-04-01,6113686.25000001
2021-04-05,6113686.25000001
2021-04-06,6113686.25000001
2021-04-07,6113686.25000001
2021-04-08,6113686.25000001
2021-04-09,6113686.25000001
2021-04-12,6113686.25000001
2021-04-13,6113686.25000001
2021-04-15,6113686.25000001
2021-04-16,6113686.25000001
2021-04-19,6113686.25000001
2021-04-20,6113686.25000001
2021-04-22,6113686.25000001
2021-04-23,6113686.25000001
2021-04-26,6113686.25000001
2021-04-27,6113686.25000001
2021-04-28,6113686.25000001
2021-04-29,6113686.25000001
2021-04-30,6113686.25000001
2021-05-03,6113686.25000001
2021-05-04,6113686.25000001
2021-05-05,6113686.25000001
2021-05-06,6116360.00000001
2021-05-07,6116360.00000001
2021-05-10,6116360.00000001
2021-05-11,6203697.50000001
2021-05-12,6184416.25000001
2021-05-14,6184883.75000001
2021-05-17,6175833.75000001
2021-05-18,6175833.75000001
2021-05-19,6175833.75000001
2021-05-20,6175833.75000001
2021-05-21,6115252.50000001
2021-05-24,6115252.50000001
2021-05-25,6115252.50000001
2021-05-26,6115252.50000001
2021-05-27,6118487.50000001
2021-05-28,6118487.50000001
2021-05-31,6133202.50000001
2021-06-01,6179002.50000001
2021-06-02,6270872.50000001
2021-06-03,6270872.50000001
2021-06-04,6268862.50000001
2021-06-07,6266827.50000001
2021-06-08,6266827.50000001
2021-06-09,6341707.50000001
2021-06-10,6339323.75000001
2021-06-11,6318823.75000001
2021-06-14,6318823.75000001
2021-06-15,6318823.75000001
2021-06-16,6332233.75000001
2021-06-17,6326522.50000001
2021-06-18,6326723.75000001
2021-06-21,6325145.00000001
2021-06-22,6325807.50000001
2021-06-23,6293936.25000001
2021-06-24,6269160.00000001
2021-06-25,6269160.00000001
2021-06-28,6270372.50000001
2021-06-29,6271716.25000001
2021-06-30,6274411.25000001
2021-07-01,6274411.25000001
2021-07-02,6283678.75000001
2021-07-05,6281531.25000001
2021-07-06,6278311.25000001
2021-07-07,6276776.25000001
2021-07-08,6245877.50000001
2021-07-09,6245877.50000001
2021-07-12,6252937.50000001
2021-07-13,6255048.75000001
2021-07-14,6259208.75000001
2021-07-15,6259208.75000001
2021-07-16,6282288.75000001
2021-07-19,6283687.50000001
2021-07-20,6276405.00000001
2021-07-22,6286288.75000001
2021-07-23,6289488.75000001
2021-07-26,6289618.750000011
2021-07-27,6274088.750000011
2021-07-28,6274088.750000011
2021-07-29,6275488.750000011
2021-07-30,6272023.750000011
2021-08-02,6259813.750000011
2021-08-03,6259813.750000011
2021-08-04,6259813.750000011
2021-08-05,6300758.750000011
2021-08-06,6323373.750000011
2021-08-09,6321368.750000011
2021-08-10,6321915.000000011
2021-08-11,6321915.000000011
2021-08-12,6424456.250000011
2021-08-13,6404538.750000011
2021-08-16,6424403.750000011
2021-08-17,6424403.750000011
2021-08-18,6512667.50000001
2021-08-20,6549457.50000001
2021-08-23,6552102.50000001
2021-08-24,6552102.50000001
2021-08-25,6552102.50000001
2021-08-26,6583703.75000001
2021-08-27,6583703.75000001
2021-08-30,6594568.75000001
2021-08-31,6658143.75000001
2021-09-01,6710362.50000001
2021-09-02,6666940.00000001
2021-09-03,6663310.00000001
2021-09-06,6663310.00000001
2021-09-07,6757250.000000009
2021-09-08,6757465.000000009
2021-09-09,6757071.250000009
2021-09-13,6751491.250000009
2021-09-14,6744698.750000009
2021-09-15,6748802.500000009
2021-09-16,6746051.250000009
2021-09-17,6827607.50000001
2021-09-20,7001295.00000001
2021-09-21,6970148.750000011
2021-09-22,6970148.750000011
2021-09-23,6894166.250000011
2021-09-24,6894166.250000011
2021-09-27,6894166.250000011
2021-09-28,6931486.250000011
2021-09-29,6932418.750000011
2021-09-30,6934747.500000011
2021-10-01,6933998.750000011
2021-10-04,6822558.75000001
2021-10-05,6875682.50000001
2021-10-06,6839600.00000001
2021-10-07,6789077.500000011
2021-10-08,6789077.500000011
2021-10-11,6789077.500000011
2021-10-12,6789077.500000011
2021-10-13,6789077.500000011
2021-10-14,6784657.500000011
2021-10-18,6781195.000000011
2021-10-19,7211350.000000012
2021-10-20,7201423.750000012
2021-10-21,7203636.250000012
2021-10-22,7203636.250000012
2021-10-25,7299237.500000011
2021-10-26,7348101.25000001
2021-10-27,7307886.250000009
2021-10-28,7058316.250000008
2021-10-29,7058316.250000008
2021-11-01,7176703.750000008
2021-11-02,7167891.250000008
2021-11-03,7097576.250000007
2021-11-04,7097576.250000007
2021-11-08,7101370.000000007
2021-11-09,7145977.500000007
2021-11-10,7181117.500000008
2021-11-11,7092580.000000007
2021-11-12,7061687.500000007
2021-11-15,7062022.500000007
2021-11-16,7012717.500000007
2021-11-17,7010203.750000007
2021-11-18,7010203.750000007
2021-11-22,7051056.250000007
2021-11-23,7048860.000000007
2021-11-24,7048860.000000007
2021-11-25,7039770.000000007
2021-11-26,6908552.500000007
2021-11-29,6908552.500000007
2021-11-30,6908552.500000007
2021-12-01,6908552.500000007
2021-12-02,6908552.500000007
2021-12-03,6908552.500000007
2021-12-06,6908552.500000007
2021-12-07,6908552.500000007
2021-12-08,6908552.500000007
2021-12-09,6910907.500000007
2021-12-10,6910907.500000007
2021-12-13,6837320.000000007
2021-12-14,6770137.500000008
2021-12-15,6770137.500000008
2021-12-16,6843110.000000007
2021-12-17,6836530.000000007
2021-12-20,6817980.000000007
2021-12-21,6844773.750000007
2021-12-22,6847901.250000007
2021-12-23,6847901.250000007
2021-12-24,6955766.250000007
2021-12-27,6924828.750000007
2021-12-28,6930566.250000007
2021-12-29,6977321.2500000065
2021-12-30,6977080.0000000065
2021-12-31,6920658.7500000065
2022-01-03,6920658.7500000065
2022-01-04,6920658.7500000065
2022-01-05,7063458.7500000065
2022-01-06,7094165.000000007
2022-01-07,7087485.000000007
2022-01-10,7087485.000000007
2022-01-11,7087485.000000007
2022-01-12,7067130.000000007
2022-01-13,7067130.000000007
2022-01-14,7067181.250000007
2022-01-17,7063255.000000007
2022-01-18,7553728.7500000065
2022-01-19,7553728.7500000065
2022-01-20,7558263.7500000065
2022-01-21,7553375.0000000065
2022-01-24,7746165.0000000065
2022-01-25,7746165.0000000065
2022-01-27,7746165.0000000065
2022-01-28,7746165.0000000065
2022-01-31,7746165.0000000065
2022-02-01,7746165.0000000065
2022-02-02,7746165.0000000065
2022-02-03,7746165.0000000065
2022-02-04,7746165.0000000065
2022-02-07,7746165.0000000065
2022-02-08,7746165.0000000065
2022-02-09,7746165.0000000065
2022-02-10,7746165.0000000065
2022-02-11,7636392.500000007
2022-02-14,7541011.250000007
2022-02-15,7541011.250000007
2022-02-16,7541011.250000007
2022-02-17,7541011.250000007
2022-02-18,7541011.250000007
2022-02-21,7541011.250000007
2022-02-22,7541011.250000007
2022-02-23,7541011.250000007
2022-02-24,7541011.250000007
2022-02-25,7541011.250000007
2022-02-28,7541011.250000007
2022-03-02,7541011.250000007
2022-03-03,7541011.250000007
2022-03-04,7541011.250000007
2022-03-07,7541011.250000007
2022-03-08,7541011.250000007
2022-03-09,7541011.250000007
2022-03-10,7541011.250000007
2022-03-11,7541011.250000007
2022-03-14,7541011.250000007
2022-03-15,7541011.250000007
2022-03-16,7541011.250000007
2022-03-17,7541011.250000007
2022-03-21,7541011.250000007
2022-03-22,7541011.250000007
2022-03-23,7541011.250000007
2022-03-24,7541011.250000007
2022-03-25,7541011.250000007
2022-03-28,7541011.250000007
2022-03-29,7541011.250000007
2022-03-30,7541011.250000007
2022-03-31,7541011.250000007
2022-04-01,7541011.250000007
2022-04-04,7541011.250000007
2022-04-05,7505011.250000007
2022-04-06,7455861.250000007
2022-04-07,7408332.500000007
2022-04-08,7408332.500000007
2022-04-11,7367307.500000008
2022-04-12,7360956.250000008
2022-04-13,7362322.500000008
2022-04-18,7354772.500000008
2022-04-19,7354772.500000008
2022-04-20,7397160.000000008
2022-04-21,7397160.000000008
2022-04-22,7242705.00000001
2022-04-25,7242705.00000001
2022-04-26,7242705.00000001
2022-04-27,7242705.00000001
2022-04-28,7242705.00000001
2022-04-29,7242705.00000001
2022-05-02,7242705.00000001
2022-05-04,7242705.00000001
2022-05-05,7242705.00000001
2022-05-06,7242705.00000001
2022-05-09,7242705.00000001
2022-05-10,7242705.00000001
2022-05-11,7242705.00000001
2022-05-12,7242705.00000001
2022-05-13,7242705.00000001
2022-05-16,7242705.00000001
2022-05-17,7242705.00000001
2022-05-18,7242705.00000001
2022-05-19,7242705.00000001
2022-05-20,7242705.00000001
2022-05-23,7242705.00000001
2022-05-24,7242705.00000001
2022-05-25,7242705.00000001
2022-05-26,7242705.00000001
2022-05-27,7242705.00000001
2022-05-30,7242705.00000001
2022-05-31,7242705.00000001
2022-06-01,7244250.00000001
2022-06-02,7244250.00000001
2022-06-03,7244250.00000001
2022-06-06,7244618.75000001
2022-06-07,7244618.75000001
2022-06-08,7246121.25000001
2022-06-09,7246121.25000001
2022-06-10,7246121.25000001
2022-06-13,7246121.25000001
2022-06-14,7246121.25000001
2022-06-15,7246121.25000001
2022-06-16,7246121.25000001
2022-06-17,7246121.25000001
2022-06-20,7246121.25000001
2022-06-21,7246121.25000001
2022-06-22,7246121.25000001
2022-06-23,7246121.25000001
2022-06-24,7246121.25000001
2022-06-27,7246121.25000001
2022-06-28,7246121.25000001
2022-06-29,7246121.25000001
2022-06-30,7246121.25000001
2022-07-01,7246121.25000001
2022-07-04,7246121.25000001
2022-07-05,7246121.25000001
2022-07-06,7246121.25000001
2022-07-07,7246121.25000001
2022-07-08,7246121.25000001
2022-07-11,7246121.25000001
2022-07-12,7246121.25000001
2022-07-13,7246121.25000001
2022-07-14,7246821.25000001
2022-07-15,7246821.25000001
2022-07-18,7252553.75000001
2022-07-19,7260310.00000001
2022-07-20,7260310.00000001
2022-07-21,7329816.25000001
2022-07-22,7329816.25000001
2022-07-25,7493030.00000001
2022-07-26,7525487.50000001
2022-07-27,7524137.50000001
2022-07-28,7493481.25000001
2022-07-29,7493481.25000001
2022-08-01,7493481.25000001
2022-08-02,7545192.50000001
2022-08-03,7545192.50000001
2022-08-04,7545192.50000001
2022-08-05,7544805.00000001
2022-08-08,7517291.25000001
2022-08-10,7517291.25000001
2022-08-11,7517291.25000001
2022-08-12,7671001.250000011
2022-08-16,7671001.250000011
2022-08-17,7671001.250000011
2022-08-18,7671001.250000011
2022-08-19,8025153.750000012
2022-08-22,8031847.500000012
2022-08-23,8031847.500000012
2022-08-24,8031847.500000012
2022-08-25,8031847.500000012
2022-08-26,8031847.500000012
2022-08-29,8022216.250000012
2022-08-30,8022216.250000012
2022-09-01,8022216.250000012
2022-09-02,8022216.250000012
2022-09-05,8022216.250000012
2022-09-06,8022216.250000012
2022-09-07,8022216.250000012
2022-09-08,8022216.250000012
2022-09-09,8022216.250000012
2022-09-12,8022216.250000012
2022-09-13,8022216.250000012
2022-09-14,8226696.250000014
2022-09-15,8247475.000000015
2022-09-16,8247475.000000015
2022-09-19,8247475.000000015
2022-09-20,8247475.000000015
2022-09-21,8247475.000000015
2022-09-22,8247475.000000015
2022-09-23,8247475.000000015
2022-09-26,8247475.000000015
2022-09-27,8247475.000000015
2022-09-28,8247475.000000015
2022-09-29,8247475.000000015
2022-09-30,8247475.000000015
2022-10-03,8247475.000000015
2022-10-04,8247475.000000015
2022-10-06,8247475.000000015
2022-10-07,8247475.000000015
2022-10-10,8247475.000000015
2022-10-11,8247475.000000015
2022-10-12,8247475.000000015
2022-10-13,8247475.000000015
2022-10-14,8247475.000000015
2022-10-17,8247475.000000015
2022-10-18,8247475.000000015
2022-10-19,8248740.000000015
2022-10-20,8248740.000000015
2022-10-21,8248740.000000015
2022-10-24,8248740.000000015
2022-10-25,8351452.500000014
2022-10-27,8339362.500000014
2022-10-28,8339362.500000014
2022-10-31,8339362.500000014
2022-11-01,8339362.500000014
2022-11-02,8471491.250000013
2022-11-03,8487278.750000013
2022-11-04,8484602.500000013
2022-11-07,8492107.500000013
2022-11-09,8503066.250000013
2022-11-10,8548418.750000013
2022-11-11,8484143.750000013
2022-11-14,8481575.000000013
2022-11-15,8444810.000000013
2022-11-16,8444810.000000013
2022-11-17,8436316.250000013
2022-11-18,8436316.250000013
2022-11-21,8431717.500000013
2022-11-22,8431542.500000013
2022-11-23,8432695.000000013
2022-11-24,8432695.000000013
2022-11-25,8432695.000000013
2022-11-28,8432695.000000013
2022-11-29,8432695.000000013
2022-11-30,8432695.000000013
2022-12-01,8501025.000000013
2022-12-02,8647373.750000013
2022-12-05,8632823.750000013
2022-12-06,8632823.750000013
2022-12-07,8628711.250000013
2022-12-08,8632051.250000013
2022-12-09,8645713.750000013
2022-12-12,8671627.500000013
2022-12-13,8657702.500000013
2022-12-14,8669938.750000013
2022-12-15,8514876.250000015
2022-12-16,8511228.750000015
2022-12-19,8521200.000000015
2022-12-20,8515927.500000015
2022-12-21,8489137.500000015
2022-12-22,8489137.500000015
2022-12-23,8459715.000000015
2022-12-26,8478747.500000015
2022-12-27,8478747.500000015
2022-12-28,8492235.000000015
2022-12-29,8485385.000000015
2022-12-30,8485190.000000015
2023-01-02,8475975.000000015
2023-01-03,8475975.000000015
2023-01-04,8459570.000000015
2023-01-05,8458300.000000015
2023-01-06,8462248.750000015
2023-01-09,8358267.500000015
2023-01-10,8124455.000000016
2023-01-11,8123993.750000016
2023-01-12,8123993.750000016
2023-01-13,8099172.500000017
2023-01-16,8057491.250000017
2023-01-17,7998072.500000017
2023-01-18,7998072.500000017
2023-01-19,8002163.750000017
2023-01-20,8033052.500000019
2023-01-23,7992412.50000002
2023-01-24,7992162.50000002
2023-01-25,7792502.500000021
2023-01-27,7785312.500000021
2023-01-30,7788657.500000021
2023-01-31,7789317.500000021
2023-02-01,7862446.2500000205
2023-02-02,7862446.2500000205
2023-02-03,7764986.250000021
2023-02-06,7736916.250000021
2023-02-07,7735838.750000021
2023-02-08,7699163.7500000205
2023-02-09,7709110.0000000205
2023-02-10,7695253.7500000205
2023-02-13,7709338.750000021
2023-02-14,7682135.000000022
2023-02-15,7692885.000000022
2023-02-16,7698185.000000022
2023-02-17,7704642.500000023
2023-02-20,7673673.750000023
2023-02-21,7670736.250000023
2023-02-22,7670736.250000023
2023-02-23,7670736.250000023
2023-02-24,7670736.250000023
2023-02-27,7806783.750000023
2023-02-28,7804565.000000023
2023-03-01,7789125.000000023
2023-03-02,7711725.000000023
2023-03-03,7684480.000000023
2023-03-06,7715042.500000023
2023-03-08,7715042.500000023
2023-03-09,7712667.500000023
2023-03-10,7675348.750000023
2023-03-13,7662418.750000023
2023-03-14,7730706.250000023
2023-03-15,7730706.250000023
2023-03-16,7729361.250000023
2023-03-17,7735083.750000023
2023-03-20,7670963.750000024
2023-03-21,7629278.750000025
2023-03-22,7631498.750000025
2023-03-23,7567758.750000027
2023-03-24,7521611.250000026
2023-03-27,7559107.500000026
2023-03-28,7546357.500000026
2023-03-29,7546357.500000026
2023-03-31,7546357.500000026
2023-04-03,7562225.000000026
2023-04-05,7562225.000000026
2023-04-06,7562225.000000026
2023-04-10,7562225.000000026
2023-04-11,7562225.000000026
2023-04-12,7562225.000000026
2023-04-13,7562225.000000026
2023-04-17,8240751.250000024
2023-04-18,8244253.750000024
2023-04-19,8243218.750000024
2023-04-20,8257838.750000024
2023-04-21,8257668.750000023
2023-04-24,8254685.000000023
2023-04-25,8254685.000000023
2023-04-26,8247837.500000023
2023-04-27,8247837.500000023
2023-04-28,8247837.500000023
2023-05-02,8247837.500000023
2023-05-03,8421062.500000022
2023-05-04,8383723.750000022
2023-05-05,8389778.750000022
2023-05-08,8384893.750000022
2023-05-09,8384893.750000022
2023-05-10,8384893.750000022
2023-05-11,8398748.750000022
2023-05-12,8405868.750000022
2023-05-15,8405868.750000022
2023-05-16,8419111.250000022
2023-05-17,8421730.000000022
2023-05-18,8492705.000000022
2023-05-19,8505342.500000022
2023-05-22,8505342.500000022
2023-05-23,8505342.500000022
2023-05-24,8562717.500000022
2023-05-25,8548417.500000022
2023-05-26,8457488.750000024
2023-05-29,8457488.750000024
2023-05-30,8514651.250000024
2023-05-31,8472385.000000026
2023-06-01,8547645.000000026
2023-06-02,8528073.750000028
2023-06-05,8528073.750000028
2023-06-06,8557845.00000003
2023-06-07,8561030.00000003
2023-06-08,8533547.500000028
