entry_date,exit_date,dir,entry,exit,pts,running,reason,days
2022-07-05,2022-08-29,LONG,15810.8,17312.9,1502.1,5731.9,signal,37
2022-09-06,2022-09-07,LONG,17655.6,17624.4,-31.2,5700.7,signal,1
2022-09-15,2022-09-16,LONG,17877.4,17530.8,-346.6,5354.1,signal,1
2022-10-25,2022-12-12,LONG,17656.4,18497.2,840.8,6194.9,signal,32
2023-01-24,2023-01-25,LONG,18118.3,17892.0,-226.3,5968.6,signal,1
2023-04-17,2023-06-23,LONG,17706.8,18665.5,958.7,6927.3,signal,48
2023-07-07,2023-08-02,LONG,19331.8,19526.6,194.8,7122.1,signal,18
2023-09-12,2023-09-22,LONG,19993.2,19674.2,-319.0,6803.1,signal,7
2023-10-12,2023-10-18,LONG,19794.0,19671.1,-122.9,6680.2,signal,4
2023-11-07,2024-01-17,LONG,19406.7,21572.0,2165.2,8845.4,signal,48
2024-02-01,2024-02-12,LONG,21697.4,21616.0,-81.4,8764.0,signal,7
2024-02-21,2024-03-13,LONG,22055.0,21997.7,-57.3,8706.7,signal,14
2024-04-03,2024-04-15,LONG,22434.6,22272.5,-162.2,8544.5,signal,7
2024-04-30,2024-05-06,LONG,22604.8,22442.7,-162.1,8382.4,signal,3
2024-05-24,2024-05-30,LONG,22957.1,22488.6,-468.4,7914.0,stop,4
2024-06-10,2024-08-05,LONG,23259.2,24055.6,796.4,8710.4,signal,38
2024-09-05,2024-09-11,LONG,25145.1,24918.4,-226.6,8483.8,signal,4
2024-09-18,2024-10-03,LONG,25377.6,25250.1,-127.5,8356.3,signal,10
2025-02-05,2025-02-11,LONG,23696.3,23071.8,-624.5,7731.8,stop,4
2025-03-28,2025-04-04,LONG,23519.4,22904.4,-614.9,7116.9,stop,4
2025-04-25,2025-06-03,LONG,24039.4,24542.5,503.2,7620.1,signal,26
2025-06-17,2025-06-18,LONG,24853.4,24812.0,-41.4,7578.7,signal,1
2025-06-30,2025-07-11,LONG,25517.0,25149.8,-367.2,7211.5,signal,9
2025-10-14,2025-11-06,LONG,25145.5,25509.7,364.2,7575.7,signal,15
2025-11-18,2025-12-08,LONG,25910.0,25960.6,50.5,7626.2,signal,14
2025-12-24,2025-12-29,LONG,26142.1,25942.1,-200.0,7426.2,signal,2
2026-01-05,2026-01-08,LONG,26250.3,25876.8,-373.5,7052.7,signal,3
