entry_date,exit_date,dir,entry,exit,pts,running,reason,days
2017-03-03,2017-03-06,SHORT,8897.6,8963.4,-65.9,237.7,signal,1
2017-03-07,2017-03-09,SHORT,8946.9,8927.0,19.9,257.6,signal,2
2017-03-10,2017-03-15,LONG,8934.6,9084.8,150.2,407.8,signal,2
2017-03-16,2017-03-20,LONG,9153.7,9126.8,-26.9,380.9,signal,2
2017-03-21,2017-03-23,SHORT,9121.5,9086.3,35.2,416.1,signal,2
2017-03-27,2017-03-28,SHORT,9045.2,9100.8,-55.6,360.5,signal,1
2017-04-03,2017-04-06,LONG,9237.8,9262.0,24.1,384.6,signal,2
2017-04-10,2017-04-11,SHORT,9181.4,9237.0,-55.5,329.1,signal,1
2017-04-12,2017-04-20,SHORT,9203.4,9136.4,67.1,396.2,signal,5
2017-04-21,2017-04-24,SHORT,9119.4,9218.0,-98.6,297.6,signal,1
2017-04-28,2017-05-02,SHORT,9304.0,9313.8,-9.8,287.8,signal,1
2017-05-03,2017-05-04,SHORT,9312.0,9359.9,-47.9,239.9,signal,1
2017-05-05,2017-05-08,SHORT,9285.3,9314.0,-28.8,211.1,signal,1
2017-05-09,2017-05-12,LONG,9316.8,9400.9,84.0,295.1,signal,3
2017-05-15,2017-05-18,LONG,9445.4,9429.4,-15.9,279.2,signal,3
2017-05-22,2017-05-23,LONG,9438.2,9386.2,-52.1,227.1,signal,1
2017-05-24,2017-05-25,SHORT,9360.6,9509.8,-149.2,77.9,signal,1
2017-05-26,2017-05-31,LONG,9595.1,9621.2,26.1,104.0,signal,3
2017-06-01,2017-06-02,SHORT,9616.1,9653.5,-37.4,66.6,signal,1
2017-06-05,2017-06-06,LONG,9675.1,9637.2,-38.0,28.6,signal,1
2017-06-08,2017-06-09,SHORT,9647.2,9668.2,-21.0,7.6,signal,1
2017-06-12,2017-06-14,SHORT,9616.4,9618.2,-1.8,5.8,signal,2
2017-06-15,2017-06-16,SHORT,9578.0,9588.0,-10.0,-4.2,signal,1
2017-06-19,2017-06-20,LONG,9657.6,9653.5,-4.0,-8.2,signal,1
2017-06-21,2017-06-29,SHORT,9633.6,9504.1,129.5,121.3,signal,5
2017-06-30,2017-07-04,LONG,9520.9,9613.3,92.4,213.7,signal,2
2017-07-05,2017-07-07,LONG,9637.6,9665.8,28.2,241.9,signal,2
2017-07-10,2017-07-14,LONG,9771.0,9886.4,115.3,357.2,signal,4
2017-07-19,2017-07-20,LONG,9899.6,9873.3,-26.3,330.9,signal,1
2017-07-24,2017-07-25,LONG,9966.4,9964.6,-1.9,329.0,signal,1
2017-07-28,2017-07-31,SHORT,10014.5,10077.1,-62.6,266.4,signal,1
2017-08-01,2017-08-02,LONG,10114.6,10081.5,-33.1,233.3,signal,1
2017-08-04,2017-08-07,LONG,10066.4,10057.4,-9.0,224.3,signal,1
2017-08-09,2017-08-14,SHORT,9908.0,9794.2,113.9,338.2,signal,3
2017-08-17,2017-08-18,LONG,9904.2,9837.4,-66.8,271.4,signal,1
2017-08-21,2017-08-22,SHORT,9754.4,9765.6,-11.2,260.2,signal,1
2017-08-23,2017-08-29,LONG,9852.5,9796.0,-56.5,203.7,signal,3
2017-08-30,2017-09-04,LONG,9884.4,9912.8,28.5,232.2,signal,3
2017-09-05,2017-09-06,LONG,9952.2,9916.2,-36.0,196.2,signal,1
2017-09-08,2017-09-13,LONG,9934.8,10079.3,144.5,340.7,signal,3
2017-09-18,2017-09-19,LONG,10153.1,10147.6,-5.6,335.1,signal,1
2017-09-21,2017-09-27,SHORT,10121.9,9735.8,386.1,721.2,tp,4
2017-09-29,2017-10-05,LONG,9788.6,9888.7,100.1,821.3,signal,3
2017-10-09,2017-10-11,LONG,9988.8,9984.8,-4.0,817.3,signal,2
2017-10-16,2017-10-18,LONG,10230.8,10210.8,-20.0,797.3,signal,2
2017-10-19,2017-10-23,SHORT,10146.6,10184.8,-38.3,759.0,signal,1
2017-10-24,2017-10-27,LONG,10207.7,10323.0,115.3,874.3,signal,3
2017-10-30,2017-10-31,LONG,10363.6,10335.3,-28.4,845.9,signal,1
2017-11-02,2017-11-03,SHORT,10423.8,10452.5,-28.7,817.2,signal,1
2017-11-06,2017-11-09,SHORT,10451.8,10309.0,142.8,960.0,signal,3
2017-11-13,2017-11-16,SHORT,10225.0,10214.8,10.2,970.2,signal,3
2017-11-20,2017-11-28,LONG,10298.8,10370.2,71.5,1041.7,signal,6
2017-11-29,2017-12-04,SHORT,10361.3,10127.8,233.5,1275.2,signal,3
2017-12-11,2017-12-12,LONG,10322.2,10240.2,-82.1,1193.1,signal,1
2017-12-14,2017-12-20,LONG,10252.1,10444.2,192.1,1385.2,signal,4
2017-12-21,2017-12-22,SHORT,10440.3,10493.0,-52.7,1332.5,signal,1
2017-12-29,2018-01-01,LONG,10530.7,10435.6,-95.2,1237.3,signal,1
2018-01-08,2018-01-10,LONG,10623.6,10632.2,8.6,1245.9,signal,2
2018-01-11,2018-01-16,LONG,10651.2,10700.4,49.2,1295.1,signal,3
2018-01-19,2018-01-25,LONG,10894.7,11069.6,174.9,1470.0,signal,4
2018-01-29,2018-01-30,LONG,11130.4,11049.6,-80.8,1389.2,signal,1
2018-02-02,2018-02-08,SHORT,10760.6,10576.8,183.8,1573.0,signal,4
2018-02-09,2018-02-12,SHORT,10455.0,10539.8,-84.8,1488.2,signal,1
2018-02-15,2018-02-16,LONG,10545.5,10452.3,-93.2,1395.0,signal,1
2018-02-23,2018-02-27,LONG,10491.0,10554.3,63.2,1458.2,signal,2
2018-03-01,2018-03-08,SHORT,10458.4,10242.6,215.7,1673.9,signal,4
2018-03-09,2018-03-12,SHORT,10226.8,10421.4,-194.5,1479.4,signal,1
2018-03-14,2018-03-19,SHORT,10410.9,10094.2,316.6,1796.0,tp,3
2018-03-20,2018-03-22,LONG,10124.4,10114.8,-9.6,1786.4,signal,2
2018-03-26,2018-03-28,LONG,10130.6,10113.7,-16.9,1769.5,signal,2
2018-04-02,2018-04-04,LONG,10211.8,10128.4,-83.4,1686.1,signal,2
2018-04-06,2018-04-17,LONG,10331.6,10548.7,217.1,1903.2,hold,7
2018-04-18,2018-04-19,SHORT,10526.2,10565.3,-39.1,1864.1,signal,1
2018-04-20,2018-04-23,SHORT,10564.0,10584.7,-20.7,1843.4,signal,1
2018-04-25,2018-04-26,SHORT,10570.6,10617.8,-47.2,1796.2,signal,1
2018-04-27,2018-05-02,LONG,10692.3,10718.0,25.8,1822.0,signal,2
2018-05-03,2018-05-07,SHORT,10679.6,10715.5,-35.9,1786.1,signal,2
2018-05-09,2018-05-10,LONG,10741.7,10716.6,-25.2,1760.9,signal,1
2018-05-14,2018-05-15,LONG,10806.6,10801.8,-4.8,1756.1,signal,1
2018-05-16,2018-05-22,SHORT,10741.1,10536.7,204.4,1960.5,signal,4
2018-05-25,2018-05-29,LONG,10605.2,10633.3,28.1,1988.6,signal,2
2018-06-01,2018-06-06,SHORT,10696.2,10684.6,11.6,2000.2,signal,3
2018-06-08,2018-06-11,SHORT,10767.6,10787.0,-19.3,1980.9,signal,1
2018-06-12,2018-06-14,LONG,10842.8,10808.0,-34.8,1946.1,signal,2
2018-06-18,2018-06-20,SHORT,10799.8,10772.0,27.8,1973.9,signal,2
2018-06-25,2018-06-26,SHORT,10762.4,10769.2,-6.7,1967.2,signal,1
2018-06-29,2018-07-02,LONG,10714.3,10657.3,-57.0,1910.2,signal,1
2018-07-03,2018-07-05,LONG,10699.9,10749.8,49.9,1960.1,signal,2
2018-07-09,2018-07-13,LONG,10852.9,11018.9,166.0,2126.1,signal,4
2018-07-16,2018-07-17,SHORT,10936.8,11008.0,-71.2,2054.9,signal,1
2018-07-19,2018-07-20,SHORT,10957.1,11010.2,-53.1,2001.8,signal,1
2018-07-24,2018-07-25,LONG,11134.3,11132.0,-2.3,1999.5,signal,1
2018-07-27,2018-08-01,LONG,11278.4,11346.2,67.9,2067.4,signal,3
2018-08-02,2018-08-03,SHORT,11244.7,11360.8,-116.1,1951.3,signal,1
2018-08-06,2018-08-10,LONG,11387.1,11429.5,42.4,1993.7,signal,4
2018-08-13,2018-08-14,SHORT,11355.8,11435.1,-79.4,1914.3,signal,1
2018-08-17,2018-08-24,LONG,11470.8,11557.1,86.4,2000.7,signal,4
2018-08-27,2018-08-29,LONG,11692.0,11691.9,-0.1,2000.6,signal,2
2018-09-03,2018-09-06,SHORT,11582.4,11536.9,45.5,2046.1,signal,3
2018-09-10,2018-09-12,SHORT,11438.1,11369.9,68.2,2114.3,signal,2
2018-09-17,2018-09-24,SHORT,11377.8,10967.4,410.4,2524.7,tp,4
2018-09-26,2018-10-01,SHORT,11053.8,11008.3,45.5,2570.2,signal,3
2018-10-03,2018-10-05,SHORT,10858.2,10316.4,541.8,3112.0,tp,2
2018-10-08,2018-10-09,LONG,10348.0,10301.0,-47.0,3065.0,signal,1
2018-10-10,2018-10-11,LONG,10460.1,10234.6,-225.5,2839.5,stop,1
2018-10-12,2018-10-17,LONG,10472.5,10453.0,-19.5,2820.0,signal,3
2018-10-22,2018-10-24,SHORT,10245.2,10224.8,20.5,2840.5,signal,2
2018-10-26,2018-10-29,SHORT,10030.0,10250.8,-220.9,2619.6,stop,1
2018-10-30,2018-10-31,SHORT,10198.4,10386.6,-188.2,2431.4,signal,1
2018-11-01,2018-11-02,SHORT,10380.4,10553.0,-172.5,2258.9,signal,1
2018-11-05,2018-11-06,SHORT,10524.0,10530.0,-6.0,2252.9,signal,1
2018-11-07,2018-11-09,LONG,10598.4,10585.2,-13.2,2239.7,signal,1
2018-11-12,2018-11-13,SHORT,10482.2,10582.5,-100.3,2139.4,signal,1
2018-11-15,2018-11-20,LONG,10616.7,10656.2,39.5,2178.9,signal,3
2018-11-22,2018-11-26,SHORT,10526.8,10628.6,-101.9,2077.0,signal,1
2018-11-30,2018-12-04,LONG,10876.8,10869.5,-7.2,2069.8,signal,2
2018-12-05,2018-12-07,SHORT,10782.9,10693.7,89.2,2159.0,signal,2
2018-12-12,2018-12-20,LONG,10737.6,10951.7,214.1,2373.1,signal,6
2018-12-24,2018-12-26,SHORT,10663.5,10729.8,-66.4,2306.7,signal,1
2018-12-28,2019-01-02,LONG,10859.9,10792.5,-67.4,2239.3,signal,3
2019-01-03,2019-01-04,SHORT,10672.2,10727.4,-55.1,2184.2,signal,1
2019-01-07,2019-01-10,LONG,10771.8,10821.6,49.8,2234.0,signal,3
2019-01-16,2019-01-22,LONG,10890.3,10922.8,32.5,2266.5,signal,4
2019-01-23,2019-01-24,SHORT,10831.5,10849.8,-18.3,2248.2,signal,1
2019-01-28,2019-01-31,SHORT,10661.6,10831.0,-169.4,2078.8,signal,3
2019-02-01,2019-02-08,LONG,10893.6,10943.6,50.0,2128.8,signal,5
2019-02-11,2019-02-20,SHORT,10888.8,10735.4,153.3,2282.1,hold,7
2019-02-21,2019-02-26,LONG,10789.8,10835.3,45.4,2327.5,signal,3
2019-02-27,2019-03-01,SHORT,10806.6,10863.5,-56.9,2270.6,signal,2
2019-03-06,2019-03-08,LONG,11053.0,11035.4,-17.6,2253.0,signal,2
2019-03-13,2019-03-20,LONG,11341.7,11521.0,179.3,2432.3,signal,5
2019-03-25,2019-03-26,SHORT,11354.2,11483.2,-129.0,2303.3,signal,1
2019-03-29,2019-04-03,LONG,11623.9,11644.0,20.1,2323.4,signal,3
2019-04-04,2019-04-05,SHORT,11598.0,11666.0,-68.0,2255.4,signal,1
2019-04-08,2019-04-09,SHORT,11604.5,11672.0,-67.5,2187.9,signal,1
2019-04-11,2019-04-18,LONG,11596.7,11752.8,156.1,2344.0,signal,4
2019-04-22,2019-04-24,SHORT,11594.4,11726.2,-131.7,2212.3,signal,2
2019-04-26,2019-04-30,LONG,11754.6,11748.2,-6.5,2205.8,signal,1
2019-05-02,2019-05-08,SHORT,11724.8,11359.4,365.3,2571.1,tp,4
2019-05-13,2019-05-14,SHORT,11148.2,11222.0,-73.8,2497.3,signal,1
2019-05-16,2019-05-20,LONG,11257.1,11828.2,571.1,3068.4,tp,2
2019-05-21,2019-05-22,SHORT,11709.1,11737.9,-28.8,3039.6,signal,1
2019-05-24,2019-05-29,LONG,11844.1,11861.1,17.0,3056.6,signal,3
2019-06-03,2019-06-04,LONG,12088.6,12021.6,-66.9,2989.7,signal,1
2019-06-07,2019-06-12,LONG,11870.6,11906.2,35.6,3025.3,signal,3
2019-06-14,2019-06-18,SHORT,11823.3,11691.5,131.8,3157.1,signal,2
2019-06-20,2019-06-21,LONG,11831.8,11724.1,-107.6,3049.5,signal,1
2019-06-24,2019-06-25,SHORT,11699.6,11796.4,-96.8,2952.7,signal,1
2019-06-28,2019-07-01,SHORT,11788.8,11865.6,-76.8,2875.9,signal,1
2019-07-03,2019-07-05,LONG,11916.8,11811.2,-105.6,2770.3,signal,2
2019-07-08,2019-07-11,SHORT,11558.6,11582.9,-24.3,2746.0,signal,3
2019-07-17,2019-07-18,LONG,11687.5,11596.9,-90.6,2655.4,signal,1
2019-07-19,2019-07-26,SHORT,11419.2,11284.3,135.0,2790.4,signal,5
2019-07-29,2019-07-31,SHORT,11189.2,11118.0,71.2,2861.6,signal,2
2019-08-01,2019-08-02,SHORT,10980.0,10997.4,-17.4,2844.2,signal,1
2019-08-05,2019-08-06,SHORT,10862.6,10948.2,-85.6,2758.6,signal,1
2019-08-08,2019-08-13,LONG,11032.4,10925.8,-106.6,2652.0,signal,2
2019-08-14,2019-08-20,LONG,11029.4,11017.0,-12.4,2639.6,signal,3
2019-08-23,2019-08-28,LONG,10829.4,11046.1,216.8,2856.4,signal,3
2019-08-30,2019-09-03,LONG,11023.2,10797.9,-225.4,2631.0,stop,1
2019-09-06,2019-09-12,LONG,10946.2,10982.8,36.6,2667.6,signal,3
2019-09-16,2019-09-18,SHORT,11003.5,10840.6,162.9,2830.5,signal,2
2019-09-23,2019-09-24,LONG,11600.2,11588.2,-12.0,2818.5,signal,1
2019-09-25,2019-09-26,SHORT,11440.2,11571.2,-131.0,2687.5,signal,1
2019-09-27,2019-10-07,SHORT,11512.4,11126.4,386.0,3073.5,tp,5
2019-10-10,2019-10-11,SHORT,11234.6,11305.0,-70.5,3003.0,signal,1
2019-10-14,2019-10-22,LONG,11341.2,11588.4,247.2,3250.2,signal,5
2019-10-23,2019-10-24,LONG,11604.1,11582.6,-21.5,3228.7,signal,1
2019-10-30,2019-11-05,LONG,11844.1,11917.2,73.1,3301.8,signal,4
2019-11-06,2019-11-08,LONG,11966.0,11908.2,-57.9,3243.9,signal,2
2019-11-11,2019-11-13,LONG,11913.4,11840.4,-73.0,3170.9,signal,1
2019-11-14,2019-11-18,LONG,11872.1,11884.5,12.4,3183.3,signal,2
2019-11-21,2019-11-25,SHORT,11968.4,12073.8,-105.4,3077.9,signal,2
2019-11-27,2019-11-29,LONG,12100.7,12056.0,-44.7,3033.2,signal,2
2019-12-02,2019-12-04,SHORT,12048.2,12043.2,5.0,3038.2,signal,2
2019-12-05,2019-12-09,SHORT,12018.4,11937.5,80.9,3119.1,signal,2
2019-12-12,2019-12-16,LONG,11971.8,12054.0,82.2,3201.3,signal,2
2019-12-23,2019-12-27,SHORT,12262.8,12245.8,17.0,3218.3,signal,3
2020-01-01,2020-01-03,LONG,12182.5,12226.6,44.1,3262.4,signal,2
2020-01-06,2020-01-07,SHORT,11993.0,12053.0,-59.9,3202.5,signal,1
2020-01-08,2020-01-09,SHORT,12025.4,12215.9,-190.5,3012.0,signal,1
2020-01-13,2020-01-15,LONG,12329.6,12343.3,13.8,3025.8,signal,2
2020-01-16,2020-01-17,LONG,12355.5,12352.4,-3.1,3022.7,signal,1
2020-01-20,2020-01-23,SHORT,12224.6,12180.4,44.2,3066.9,signal,3
2020-01-24,2020-01-27,LONG,12248.2,12119.0,-129.2,2937.7,signal,1
2020-02-03,2020-02-04,SHORT,11707.9,11979.6,-271.8,2665.9,stop,1
2020-02-06,2020-02-07,LONG,12138.0,12098.4,-39.6,2626.3,signal,1
2020-02-11,2020-02-13,LONG,12107.9,12174.6,66.8,2693.1,signal,2
2020-02-17,2020-02-19,SHORT,12045.8,12125.9,-80.1,2613.0,signal,2
2020-02-20,2020-02-26,SHORT,12080.8,11678.5,402.4,3015.4,tp,3
2020-03-02,2020-03-03,SHORT,11132.8,11303.3,-170.5,2844.9,signal,1
2020-03-09,2020-03-11,SHORT,10451.4,10458.4,-6.9,2838.0,signal,1
2020-03-16,2020-03-18,SHORT,9197.4,8468.8,728.6,3566.6,tp,2
2020-03-19,2020-03-20,SHORT,8263.4,8745.4,-482.0,3084.6,stop,1
2020-03-23,2020-03-24,SHORT,7610.2,7801.0,-190.8,2893.8,stop,1
2020-03-25,2020-03-26,LONG,8317.8,8641.4,323.6,3217.4,tp,1
2020-03-27,2020-03-30,LONG,8660.2,8281.1,-379.1,2838.3,stop,1
2020-04-01,2020-04-07,SHORT,8253.8,8792.2,-538.4,2299.9,stop,2
2020-04-09,2020-04-13,LONG,9111.9,8993.8,-118.0,2181.9,signal,1
2020-04-16,2020-04-17,LONG,8992.8,9266.8,274.0,2455.9,tp,1
2020-04-21,2020-04-22,SHORT,8981.4,9187.3,-205.8,2250.1,stop,1
2020-04-23,2020-04-24,LONG,9313.9,9154.4,-159.5,2090.6,signal,1
2020-04-27,2020-04-30,LONG,9282.3,9859.9,577.6,2668.2,tp,3
2020-05-04,2020-05-06,SHORT,9293.5,9270.9,22.6,2690.8,signal,2
2020-05-07,2020-05-08,SHORT,9199.0,9251.5,-52.5,2638.3,signal,1
2020-05-14,2020-05-18,SHORT,9142.8,8823.2,319.5,2957.8,tp,2
2020-05-19,2020-05-22,LONG,8879.1,9039.2,160.1,3117.9,signal,3
2020-05-26,2020-05-27,SHORT,9029.0,9315.0,-285.9,2832.0,stop,1
2020-06-01,2020-06-04,LONG,9826.2,10029.1,203.0,3035.0,signal,3
2020-06-08,2020-06-09,LONG,10167.4,10046.6,-120.8,2914.2,signal,1
2020-06-10,2020-06-11,LONG,10116.2,9902.0,-214.1,2700.1,stop,1
2020-06-15,2020-06-16,SHORT,9813.7,9914.0,-100.3,2599.8,signal,1
2020-06-17,2020-06-18,SHORT,9881.2,10091.6,-210.5,2389.3,stop,1
2020-06-22,2020-06-24,LONG,10311.2,10305.3,-5.9,2383.4,signal,2
2020-06-26,2020-06-29,LONG,10383.0,10312.4,-70.6,2312.8,signal,1
2020-06-30,2020-07-01,SHORT,10302.1,10430.0,-127.9,2184.9,signal,1
2020-07-03,2020-07-08,LONG,10607.4,10705.8,98.4,2283.3,signal,3
2020-07-09,2020-07-10,LONG,10813.4,10768.0,-45.4,2237.9,signal,1
2020-07-13,2020-07-14,LONG,10802.7,10607.4,-195.4,2042.5,signal,1
2020-07-16,2020-07-21,LONG,10740.0,11162.2,422.3,2464.8,tp,3
2020-07-22,2020-07-23,SHORT,11132.6,11215.4,-82.9,2381.9,signal,1
2020-07-27,2020-07-28,SHORT,11131.8,11300.6,-168.8,2213.1,signal,1
2020-07-29,2020-08-04,SHORT,11202.8,11095.2,107.6,2320.7,signal,4
2020-08-06,2020-08-12,LONG,11200.2,11308.4,108.2,2428.9,signal,4
2020-08-13,2020-08-17,SHORT,11300.4,11247.1,53.4,2482.3,signal,2
2020-08-18,2020-08-20,LONG,11385.4,11312.2,-73.1,2409.2,signal,2
2020-08-21,2020-08-31,LONG,11371.6,11387.5,15.9,2425.1,signal,6
2020-09-01,2020-09-03,LONG,11470.2,11527.4,57.2,2482.3,signal,2
2020-09-07,2020-09-08,LONG,11355.0,11317.4,-37.7,2444.6,signal,1
2020-09-10,2020-09-14,LONG,11449.2,11440.0,-9.2,2435.4,signal,2
2020-09-15,2020-09-17,LONG,11521.8,11516.1,-5.7,2429.7,signal,2
2020-09-21,2020-09-24,SHORT,11250.6,10805.6,445.0,2874.7,tp,3
2020-09-25,2020-09-29,LONG,11050.2,11222.4,172.1,3046.8,signal,2
2020-10-01,2020-10-08,LONG,11417.0,11834.6,417.6,3464.4,tp,4
2020-10-12,2020-10-15,LONG,11931.0,11680.4,-250.6,3213.8,stop,3
2020-10-16,2020-10-22,LONG,11762.4,11896.4,134.0,3347.8,signal,4
2020-10-23,2020-10-26,LONG,11930.4,11767.8,-162.6,3185.2,signal,1
2020-10-29,2020-11-02,SHORT,11670.8,11669.2,1.6,3186.8,signal,2
2020-11-04,2020-11-09,LONG,11908.5,12461.0,552.5,3739.3,tp,3
2020-11-12,2020-11-13,SHORT,12690.8,12720.0,-29.2,3710.1,signal,1
2020-11-20,2020-11-25,LONG,12859.0,12858.4,-0.6,3709.5,signal,3
2020-11-26,2020-11-27,LONG,12987.0,12969.0,-18.0,3691.5,signal,1
