entry_date,exit_date,dir,entry,exit,pts,running,reason,days
2024-05-17,2024-05-21,LONG,22466.1,22529.0,63.0,7141.8,score,1
2024-05-22,2024-05-24,LONG,22597.8,22957.1,359.3,7501.1,score,2
2024-06-07,2024-06-10,LONG,23290.2,23259.2,-31.0,7470.1,score,1
2024-06-11,2024-06-28,LONG,23264.8,24010.6,372.9,7843.0,score,12
2024-07-01,2024-07-02,LONG,24142.0,24123.8,-18.1,7824.9,score,1
2024-07-03,2024-07-05,LONG,24286.5,24323.8,37.3,7862.2,score,2
2024-07-09,2024-07-10,LONG,24433.2,24324.4,-108.8,7753.4,score,1
2024-07-11,2024-07-19,LONG,24316.0,24530.9,107.5,7860.9,score,5
2024-07-26,2024-08-02,LONG,24834.8,24717.7,-58.6,7802.3,score,5
2024-08-16,2024-09-04,LONG,24541.2,25198.7,328.8,8131.1,score,13
2024-09-10,2024-09-11,LONG,25041.1,24918.4,-61.3,8069.8,score,1
2024-09-16,2024-09-17,LONG,25383.8,25418.6,34.8,8104.6,score,1
2024-09-20,2024-09-30,LONG,25791.0,25810.8,9.9,8114.5,score,6
2024-10-14,2024-10-15,LONG,25128.0,25057.4,-35.3,8079.2,score,1
2024-11-25,2024-11-26,LONG,24221.9,24194.5,-13.7,8065.5,score,1
2024-11-27,2024-12-06,LONG,24274.9,24677.8,201.4,8266.9,score,7
2024-12-09,2024-12-12,LONG,24619.0,24548.7,-35.1,8231.8,score,3
2025-01-03,2025-01-06,LONG,24004.8,23616.0,-194.4,8037.4,score,1
2025-01-30,2025-02-03,LONG,23249.5,23361.0,111.5,8148.9,score,2
2025-02-04,2025-02-05,LONG,23739.2,23696.3,-43.0,8105.9,score,1
2025-02-06,2025-02-10,LONG,23603.4,23381.6,-110.9,7995.0,score,2
2025-03-07,2025-03-10,LONG,22552.5,22460.3,-92.2,7902.8,score,1
2025-03-11,2025-03-13,LONG,22497.9,22397.2,-50.4,7852.4,score,2
2025-03-17,2025-03-19,LONG,22508.8,22907.6,398.8,8251.2,score,2
2025-03-20,2025-03-25,LONG,23190.6,23668.6,478.0,8729.2,score,3
2025-03-27,2025-03-28,LONG,23592.0,23519.4,-36.3,8692.9,score,1
2025-04-16,2025-04-17,LONG,23437.2,23851.6,414.5,9107.4,score,1
2025-04-21,2025-04-22,LONG,24125.6,24167.2,41.7,9149.1,score,1
2025-04-23,2025-04-24,LONG,24329.0,24246.7,-82.2,9066.9,score,1
2025-04-28,2025-04-29,LONG,24328.5,24336.0,7.5,9074.4,score,1
2025-04-30,2025-05-06,LONG,24334.2,24379.6,22.7,9097.1,score,3
2025-05-07,2025-05-08,LONG,24414.4,24273.8,-70.3,9026.8,score,1
2025-05-13,2025-05-16,LONG,24578.4,25019.8,220.7,9247.5,score,3
2025-05-23,2025-05-27,LONG,24853.2,24826.2,-13.5,9234.0,score,2
2025-06-09,2025-06-10,LONG,25103.2,25104.2,1.0,9235.0,score,1
2025-06-11,2025-06-12,LONG,25141.4,24888.2,-253.2,8981.8,score,1
2025-06-16,2025-06-17,LONG,24946.5,24853.4,-46.5,8935.3,score,1
2025-06-24,2025-06-30,LONG,25044.4,25517.0,236.4,9171.7,score,4
2025-07-01,2025-07-02,LONG,25541.8,25453.4,-88.4,9083.3,score,1
2025-07-09,2025-07-10,LONG,25476.1,25355.2,-60.4,9022.9,score,1
2025-08-14,2025-08-22,LONG,24631.3,24870.1,119.4,9142.3,score,5
2025-09-05,2025-09-08,LONG,24741.0,24773.2,32.2,9174.5,score,1
2025-09-09,2025-09-15,LONG,24868.6,25069.2,200.6,9375.1,score,4
2025-09-16,2025-09-19,LONG,25239.1,25327.0,44.0,9419.1,score,3
2025-10-07,2025-10-08,LONG,25108.3,25046.2,-31.1,9388.0,score,1
2025-10-09,2025-10-14,LONG,25181.8,25145.5,-18.1,9369.9,score,3
2025-10-15,2025-10-17,LONG,25323.6,25709.8,386.3,9756.2,score,2
2025-10-20,2025-10-23,LONG,25843.2,25891.4,48.2,9804.4,score,2
2025-10-27,2025-10-28,LONG,25966.0,25936.2,-29.8,9774.6,score,1
2025-10-29,2025-10-30,LONG,26053.9,25877.8,-176.1,9598.5,score,1
2025-11-13,2025-11-18,LONG,25879.2,25910.0,15.4,9613.9,score,3
2025-11-19,2025-11-21,LONG,26052.6,26068.2,15.5,9629.4,score,2
2025-11-27,2025-11-28,LONG,26215.6,26203.0,-12.6,9616.8,score,1
2025-12-01,2025-12-02,LONG,26175.8,26032.2,-71.8,9545.0,score,1
2025-12-22,2025-12-24,LONG,26172.4,26142.1,-30.3,9514.7,score,2
2025-12-31,2026-01-05,LONG,26129.6,26250.3,60.4,9575.1,score,3
2026-02-04,2026-02-05,LONG,25776.0,25642.8,-133.2,9441.9,score,1
2026-02-06,2026-02-09,LONG,25693.7,25867.3,86.8,9528.7,score,1
2026-02-10,2026-02-12,LONG,25935.2,25807.2,-64.0,9464.7,score,2
