entry_date,exit_date,dir,entry,exit,pts,running,reason,days
2025-10-17,2025-11-26,LONG,25709.8,26205.3,495.5,531.0,signal,26
2025-11-27,2025-12-05,LONG,26215.6,26186.4,-29.1,501.9,signal,6
2025-12-09,2025-12-26,SHORT,25839.6,26042.3,-202.6,299.3,signal,12
2025-12-29,2026-01-08,SHORT,25942.1,25876.8,65.2,364.5,signal,8
2026-01-09,2026-01-20,SHORT,25683.3,25232.5,450.8,815.3,signal,6
2026-01-21,2026-02-02,SHORT,25157.5,25088.4,69.1,884.4,signal,7
2026-02-03,2026-02-09,LONG,25727.6,25867.3,139.8,1024.2,signal,4
2026-02-10,2026-02-27,LONG,25935.2,25178.6,-756.5,267.7,stop,13
2026-03-02,2026-03-09,SHORT,24865.7,24028.0,837.7,1105.4,signal,4
2026-03-10,2026-03-12,LONG,24261.6,23639.2,-622.4,483.0,stop,2
